"x","y"
61251,7292.8
61252,7374.3
61253,7299.2
61254,7398.7
61255,7525.3
61256,7341.5
61257,7428.7
61258,7353.5
61259,7264.2
61260,7188.6
61261,7107.6
61262,7029
61263,6952.9
61264,6877.2
61265,6783.7
61266,6711.7
61267,6631.9
61268,6564.5
61269,6660.4
61270,6747.4
61271,6669.4
61272,6596.9
61273,6680.5
61274,6606.7
61275,6524.9
61276,6445.6
61277,6517.1
61278,6591.2
61279,6663.2
61280,6737.1
61281,6819.1
61282,6889.3
61283,6960.2
61284,7035.6
61285,7134.9
61286,7234.8
61287,7312.5
61288,7414.3
61289,7493.2
61290,7578
61291,7655.2
61292,7577.4
61293,7500
61294,7581
61295,7494.4
61296,7416.2
61297,7316.9
61298,7236.7
61299,7149.9
61300,7077.6
61301,7005.9
61302,7082.8
61303,6997.4
61304,7077
61305,7155.7
61306,7279.5
61307,7364.8
61308,7452.9
61309,7364.2
61310,7447.3
61311,7366.1
61312,7268.7
61313,7164.7
61314,7078.9
61315,7166.7
61316,7241.9
61317,7330.8
61318,7247
61319,7173.8
61320,7091.3
61321,6999.3
61322,6922.2
61323,7007.3
61324,7106.3
61325,7243.1
61326,7373
61327,7471.6
61328,7622.5
61329,7704
61330,7788.3
61331,7702.8
61332,7788.3
61333,7874.6
61334,7793
61335,7713
61336,7636.4
61337,7726.8
61338,7816.2
61339,7727.4
61340,7807.3
61341,7894.6
61342,7810.2
61343,7725
61344,7646.1
61345,7726.8
61346,7818
61347,7735.8
61348,7643.7
61349,7732.8
61350,7815.6
61351,7726.2
61352,7649.1
61353,7727.4
61354,7811.4
61355,7731.6
61356,7811.4
61357,7905.1
61358,7994.8
61359,7912.1
61360,7832.2
61361,7754.3
61362,7646.7
61363,7570
61364,7492
61365,7579.8
61366,7496.9
61367,7578
61368,7776.4
61369,7687.2
61370,7591.4
61371,7670.3
61372,7759.1
61373,7661.2
61374,7740.6
61375,7651
61376,7568.2
61377,7492.6
61378,7568.8
61379,7484.6
61380,7573.1
61381,7655.8
61382,7574.3
61383,7473.4
61384,7550.4
61385,7474.6
61386,7552.9
61387,7475.9
61388,7565.8
61389,7488.9
61390,7581
61391,7478.4
61392,7560.9
61393,7472.8
61394,7564.5
61395,7481.5
61396,7403.7
61397,7319.4
61398,7399.9
61399,7325.8
61400,7222
61401,7149.2
61402,7244.4
61403,7329.5
61404,7231
61405,7155
61406,7313.1
61407,7448.6
61408,7566.4
61409,7449.8
61410,7533.3
61411,7609.7
61412,7688.4
61413,7609.7
61414,7698.6
61415,7618.2
61416,7538.8
61417,7458.5
61418,7539.4
61419,7618.2
61420,7524
61421,7606.6
61422,7524.7
61423,7449.8
61424,7372.4
61425,7457.3
61426,7348.5
61427,7273.1
61428,7200.2
61429,7122.6
61430,7198.3
61431,7292.8
61432,7201.5
61433,7129.8
61434,7044.2
61435,7169.9
61436,7264.8
61437,7354.8
61438,7429.3
61439,7354.1
61440,7277.6
61441,7365.5
61442,7444.2
61443,7523.4
61444,7620.6
61445,7533.3
61446,7451.7
61447,7371.1
61448,7459.1
61449,7551.1
61450,7454.8
61451,7375.5
61452,7456.7
61453,7374.3
61454,7294.1
61455,7369.2
61456,7294.1
61457,7213
61458,7133.6
61459,7044.2
61460,6925.5
61461,6829.3
61462,6743.3
61463,6641.6
61464,6719.9
61465,6809.6
61466,6894
61467,6995.4
61468,7070.4
61469,7149.9
61470,7276.3
61471,7398.7
61472,7312.5
61473,7387.4
61474,7474
61475,7562.1
61476,7685.4
61477,7763.3
61478,7865.2
61479,7945.4
61480,7865.8
61481,7784.1
61482,7699.2
61483,7601.8
61484,7695
61485,7777
61486,7856.9
61487,7767.5
61488,7846.3
61489,7933.2
61490,8022.5
61491,7936.7
61492,7852.2
61493,7744.2
61494,7829.2
61495,7920.9
61496,7821.5
61497,7738.2
61498,7628.5
61499,7541.2
61500,7451.7
61501,7367.3
61502,7281.4
61503,7186
61504,7108.3
61505,7031
61506,6948.2
61507,7019.8
61508,6938.2
61509,7023.1
61510,7102.4
61511,7204.7
61512,7290.3
61513,7395.6
61514,7515.4
61515,7603.6
61516,7705.8
61517,7787.7
61518,7868.1
61519,7965.8
61520,7871.7
61521,7788.3
61522,7703.4
61523,7801.4
61524,7888.1
61525,7984.4
61526,8088.1
61527,8005.2
61528,7922.1
61529,7832.2
61530,7752.5
61531,7831
61532,7914.5
61533,8003.5
61534,7920.3
61535,7825.6
61536,7728
61537,7806.7
61538,7886.9
61539,7969.9
61540,8061.1
61541,7969.9
61542,7889.3
61543,7971.6
61544,7886.9
61545,7799.6
61546,7889.9
61547,7806.1
61548,7721.4
61549,7643.7
61550,7533.9
61551,7436.1
61552,7358.5
61553,7583.5
61554,7469.1
61555,7351
61556,7429.9
61557,7544.9
61558,7467.8
61559,7559.6
61560,7637
61561,7716.6
61562,7636.4
61563,7540
61564,7627.9
61565,7543.1
61566,7635.8
61567,7554.1
61568,7643.7
61569,7541.9
61570,7463.5
61571,7563.9
61572,7649.7
61573,7768
61574,7853.4
61575,7766.9
61576,7659.4
61577,7739.4
61578,7657
61579,7573.1
61580,7652.2
61581,7735.2
61582,7652.2
61583,7570.7
61584,7493.8
61585,7585.3
61586,7681.1
61587,7602.4
61588,7680.5
61589,7589.6
61590,7514.2
61591,7427.4
61592,7514.8
61593,7595.1
61594,7679.9
61595,7602.4
61596,7520.3
61597,7620.6
61598,7717.2
61599,7805.5
61600,7717.8
61601,7640.7
61602,7544.9
61603,7653.4
61604,7574.9
61605,7496.3
61606,7416.2
61607,7336.5
61608,7253.4
61609,7349.1
61610,7428.7
61611,7508
61612,7589
61613,7692.6
61614,7580.4
61615,7492
61616,7404.3
61617,7330.8
61618,7405.6
61619,7324.5
61620,7462.9
61621,7589
61622,7482.1
61623,7392.4
61624,7292.8
61625,7211.1
61626,7116.1
61627,7019.8
61628,6941.6
61629,6840.1
61630,6761.1
61631,6687.5
61632,6770.7
61633,6859.7
61634,6930.9
61635,6849.6
61636,6775.5
61637,6705.4
61638,6608.8
61639,6525.6
61640,6458.6
61641,6652.8
61642,6827.2
61643,6969.5
61644,7098.5
61645,7209.8
61646,7299.8
61647,7376.1
61648,7452.9
61649,7532.6
61650,7613.9
61651,7521.6
61652,7607.3
61653,7525.3
61654,7601.8
61655,7678.7
61656,7598.7
61657,7512.3
61658,7608.5
61659,7532.6
61660,7435.5
61661,7513.6
61662,7592
61663,7676.3
61664,7598.1
61665,7521.6
61666,7599.3
61667,7521
61668,7434.3
61669,7514.2
61670,7594.5
61671,7517.3
61672,7426.8
61673,7351.6
61674,7428
61675,7531.4
61676,7612.7
61677,7523.4
61678,7432.4
61679,7350.4
61680,7446.1
61681,7523.4
61682,7601.2
61683,7714.8
61684,7609.7
61685,7533.9
61686,7455.4
61687,7371.7
61688,7292.8
61689,7376.1
61690,7290.3
61691,7214.3
61692,7294.1
61693,7379.9
61694,7306.8
61695,7229.1
61696,7304.9
61697,7381.8
61698,7276.9
61699,7366.1
61700,7285.2
61701,7180.2
61702,7101.1
61703,7028.4
61704,6956.2
61705,6880.6
61706,6953.5
61707,7067.1
61708,7277.6
61709,7415.6
61710,7338.4
61711,7474
61712,7598.1
61713,7705.2
61714,7797.8
61715,7708.2
61716,7796
61717,7715.4
61718,7815
61719,7907.5
61720,7823.3
61721,7741.8
61722,7820.3
61723,7908.6
61724,7816.8
61725,7723.8
61726,7804.9
61727,7722
61728,7801.4
61729,7722
61730,7822.7
61731,7906.9
61732,7823.9
61733,7723.8
61734,7646.1
61735,7724.4
61736,7816.8
61737,7728.6
61738,7646.7
61739,7728.6
61740,7629.7
61741,7722
61742,7807.3
61743,7729.2
61744,7647.9
61745,7737
61746,7819.1
61747,7731
61748,7811.4
61749,7893.4
61750,7989.6
61751,7903.4
61752,7807.9
61753,7718.4
61754,7629.7
61755,7511.1
61756,7603
61757,7705.2
61758,7786.5
61759,7877.5
61760,7961.1
61761,7881.6
61762,7968.7
61763,7881.6
61764,7799
61765,7884.6
61766,7803.7
61767,7718.4
61768,7632.2
61769,7544.3
61770,7443
61771,7347.8
61772,7270.6
61773,7354.8
61774,7433
61775,7527.7
61776,7604.2
61777,7518.5
61778,7429.9
61779,7519.1
61780,7601.2
61781,7681.7
61782,7597.5
61783,7519.7
61784,7597.5
61785,7675.1
61786,7595.1
61787,7674.5
61788,7591.4
61789,7514.8
61790,7590.8
61791,7673.9
61792,7581
61793,7487
61794,7593.2
61795,7670.9
61796,7754.9
61797,7647.3
61798,7565.1
61799,7644.3
61800,7565.1
61801,7479
61802,7398.1
61803,7477.7
61804,7391.2
61805,7478.4
61806,7554.1
61807,7467.8
61808,7386.8
61809,7306.8
61810,7228.4
61811,7133
61812,7050.7
61813,6976.8
61814,6899.4
61815,6830.6
61816,6752.9
61817,6668.8
61818,6739.2
61819,6813
61820,6895.4
61821,6970.2
61822,6893.4
61823,6814.3
61824,6745.4
61825,6829.9
61826,6912.1
61827,7129.8
61828,7273.1
61829,7370.5
61830,7473.4
61831,7571.3
61832,7654
61833,7741.2
61834,7659.4
61835,7568.8
61836,7471.6
61837,7582.9
61838,7691.4
61839,7788.9
61840,7871.7
61841,7785.9
61842,7705.2
61843,7605.4
61844,7508
61845,7431.2
61846,7545.5
61847,7637.6
61848,7720.2
61849,7629.1
61850,7522.2
61851,7436.8
61852,7361.7
61853,7284.6
61854,7367.3
61855,7452.3
61856,7376.8
61857,7456
61858,7379.9
61859,7285.8
61860,7211.7
61861,7115.5
61862,7017.2
61863,6922.2
61864,6839.4
61865,6756.3
61866,6679.8
61867,6611.6
61868,6697.2
61869,6782.3
61870,6850.9
61871,6927.5
61872,7000.7
61873,7072.4
61874,7170.5
61875,7348.5
61876,7275.7
61877,7195.7
61878,7095.3
61879,7173.8
61880,7261.6
61881,7345.3
61882,7424.9
61883,7501.2
61884,7584.1
61885,7681.1
61886,7581
61887,7438
61888,7358.5
61889,7252.7
61890,7177.6
61891,7105.7
61892,7191.2
61893,7308.7
61894,7403.7
61895,7493.2
61896,7570
61897,7647.9
61898,7726.8
61899,7628.5
61900,7543.1
61901,7467.8
61902,7554.1
61903,7464.1
61904,7377.4
61905,7296
61906,7391.8
61907,7477.1
61908,7571.3
61909,7492
61910,7569.4
61911,7485.8
61912,7411.2
61913,7509.9
61914,7590.8
61915,7493.2
61916,7410.6
61917,7335.2
61918,7426.2
61919,7339.6
61920,7422.4
61921,7501.9
61922,7578
61923,7486.4
61924,7401.2
61925,7492
61926,7571.9
61927,7669.1
61928,7586.5
61929,7475.3
61930,7386.2
61931,7471.6
61932,7554.7
61933,7635.2
61934,7556.6
61935,7467.8
61936,7374.9
61937,7301.7
61938,7378.6
61939,7304.9
61940,7379.3
61941,7457.9
61942,7376.1
61943,7294.7
61944,7391.2
61945,7473.4
61946,7551.7
61947,7443.6
61948,7362.9
61949,7276.3
61950,7193.7
61951,7105
61952,7213
61953,7300.4
61954,7171.8
61955,7029
61956,6938.9
61957,6863.8
61958,6935.5
61959,6863.8
61960,6941.6
61961,7078.3
61962,7180.9
61963,7278.8
61964,7364.2
61965,7440.5
61966,7540.6
61967,7617
61968,7536.9
61969,7626.7
61970,7781.7
61971,7894
61972,7979.7
61973,7894.6
61974,7815.6
61975,7734
61976,7819.1
61977,7738.2
61978,7656.4
61979,7570
61980,7646.7
61981,7731
61982,7816.8
61983,7901
61984,7805.5
61985,7713
61986,7632.2
61987,7553.5
61988,7656.4
61989,7749
61990,7829.2
61991,7748.4
61992,7671.5
61993,7751.9
61994,7857.5
61995,7946
61996,7847.5
61997,7766.3
61998,7862.2
61999,7946.6
62000,8038.7
62001,7955.9
62002,7876.4
62003,7797.2
62004,7884
62005,7803.1
62006,7721.4
62007,7640.1
62008,7720.2
62009,7800.2
62010,7719.6
62011,7801.4
62012,7716.6
62013,7794.8
62014,7885.8
62015,7968.1
62016,7888.1
62017,7803.1
62018,7725.6
62019,7818
62020,7733.4
62021,7654
62022,7577.4
62023,7657
62024,7581
62025,7504.9
62026,7429.9
62027,7536.3
62028,7613.9
62029,7512.3
62030,7419.3
62031,7331.4
62032,7250.8
62033,7173.8
62034,7246.3
62035,7320.1
62036,7394.3
62037,7502.5
62038,7578.6
62039,7783.5
62040,7693.2
62041,7617
62042,7539.4
62043,7462.3
62044,7378
62045,7459.8
62046,7541.2
62047,7623.1
62048,7713.6
62049,7624.3
62050,7702.2
62051,7788.3
62052,7872.2
62053,7776.4
62054,7687.2
62055,7780.6
62056,7699.2
62057,7614.6
62058,7534.5
62059,7621.9
62060,7701.6
62061,7621.2
62062,7536.9
62063,7630.3
62064,7537.6
62065,7615.8
62066,7538.2
62067,7637.6
62068,7559.6
62069,7644.9
62070,7565.1
62071,7661.8
62072,7582.9
62073,7667.3
62074,7571.3
62075,7493.2
62076,7418.1
62077,7511.1
62078,7597.5
62079,7675.1
62080,7580.4
62081,7662.4
62082,7568.8
62083,7477.1
62084,7569.4
62085,7660
62086,7576.8
62087,7498.8
62088,7424.3
62089,7499.4
62090,7581
62091,7495.7
62092,7416.2
62093,7331.4
62094,7235.5
62095,7311.8
62096,7395.6
62097,7471.6
62098,7573.1
62099,7655.2
62100,7565.8
62101,7449.2
62102,7365.5
62103,7287.7
62104,7364.8
62105,7275
62106,7195
62107,7326.4
62108,7403.1
62109,7493.2
62110,7628.5
62111,7514.2
62112,7417.4
62113,7532
62114,7623.7
62115,7535.1
62116,7627.9
62117,7707.6
62118,7627.9
62119,7530.8
62120,7444.9
62121,7364.8
62122,7477.7
62123,7555.4
62124,7475.3
62125,7398.7
62126,7481.5
62127,7574.3
62128,7488.3
62129,7567
62130,7644.3
62131,7568.2
62132,7480.2
62133,7393.1
62134,7286.5
62135,7365.5
62136,7285.8
62137,7370.5
62138,7448
62139,7361.1
62140,7439.9
62141,7361.7
62142,7442.4
62143,7354.8
62144,7263.6
62145,7191.2
62146,7274.4
62147,7195.7
62148,7120
62149,7029
62150,6952.9
62151,7045.5
62152,7245.7
62153,7336.5
62154,7439.3
62155,7529.6
62156,7606.6
62157,7703.4
62158,7790.1
62159,7705.2
62160,7614.6
62161,7692
62162,7769.8
62163,7690.8
62164,7777
62165,7697.4
62166,7620.6
62167,7704.6
62168,7787.7
62169,7695
62170,7606
62171,7524.7
62172,7449.2
62173,7540
62174,7618.2
62175,7696.8
62176,7782.3
62177,7695.6
62178,7615.8
62179,7699.2
62180,7781.7
62181,7695
62182,7781.7
62183,7684.8
62184,7607.9
62185,7687.8
62186,7768.6
62187,7683
62188,7587.1
62189,7673.3
62190,7756.7
62191,7672.7
62192,7595.1
62193,7673.3
62194,7751.3
62195,7834.5
62196,7919.2
62197,7826.8
62198,7731
62199,7647.9
62200,7725.6
62201,7644.3
62202,7725.6
62203,7803.7
62204,7724.4
62205,7822.7
62206,7733.4
62207,7646.1
62208,7734.6
62209,7643.1
62210,7562.1
62211,7462.9
62212,7337.1
62213,7263.6
62214,7340.3
62215,7492
62216,7391.2
62217,7466.6
62218,7542.5
62219,7635.2
62220,7557.8
62221,7655.2
62222,7574.9
62223,7495.7
62224,7594.5
62225,7501.2
62226,7583.5
62227,7507.4
62228,7421.8
62229,7509.9
62230,7593.9
62231,7675.1
62232,7585.9
62233,7501.2
62234,7579.8
62235,7664.3
62236,7582.3
62237,7494.4
62238,7406.8
62239,7495.1
62240,7579.2
62241,7660
62242,7575.5
62243,7664.9
62244,7743.6
62245,7637.6
62246,7510.5
62247,7601.8
62248,7514.8
62249,7431.2
62250,7356.7
62251,7283.3
62252,7195
62253,7108.9
62254,7019.2
62255,6944.9
62256,6861.7
62257,6772.1
62258,6689.5
62259,6619.3
62260,6516.4
62261,6448.5
62262,6540.5
62263,6619.3
62264,6695.8
62265,6799.4
62266,6898.7
62267,6974.2
62268,7045.5
62269,7116.8
62270,7031
62271,6948.9
62272,7031.7
62273,6959.5
62274,7031.7
62275,6957.5
62276,7108.3
62277,7211.7
62278,7298.5
62279,7379.9
62280,7456.7
62281,7541.9
62282,7652.8
62283,7732.2
62284,7652.2
62285,7736.4
62286,7657
62287,7551.7
62288,7455.4
62289,7536.9
62290,7444.2
62291,7359.2
62292,7285.2
62293,7211.7
62294,7286.5
62295,7411.2
62296,7331.4
62297,7244.4
62298,7155
62299,7292.8
62300,7401.8
62301,7477.7
62302,7629.1
62303,7723.8
62304,7592
62305,7493.2
62306,7418.7
62307,7337.1
62308,7239.9
62309,7333.3
62310,7456.7
62311,7541.2
62312,7617.6
62313,7538.2
62314,7444.9
62315,7522.8
62316,7604.8
62317,7521
62318,7427.4
62319,7513.6
62320,7610.9
62321,7524
62322,7426.2
62323,7509.9
62324,7424.3
62325,7504.9
62326,7414.9
62327,7490.7
62328,7568.8
62329,7489.5
62330,7401.2
62331,7322.6
62332,7403.7
62333,7480.2
62334,7379.9
62335,7299.2
62336,7388.1
62337,7484.6
62338,7395.6
62339,7306.8
62340,7234.2
62341,7327.6
62342,7405
62343,7483.3
62344,7395.6
62345,7471.6
62346,7397.4
62347,7305.5
62348,7231
62349,7307.4
62350,7214.3
62351,7138.2
62352,7052.7
62353,6978.8
62354,6893.4
62355,6812.3
62356,6945.6
62357,7038.9
62358,7210.5
62359,7297.9
62360,7396.8
62361,7514.2
62362,7593.2
62363,7684.2
62364,7765.7
62365,7673.3
62366,7770.4
62367,7849.9
62368,7757.9
62369,7678.1
62370,7758.5
62371,7836.9
62372,7750.1
62373,7668.5
62374,7750.7
62375,7830.4
62376,7913.9
62377,7823.9
62378,7741.2
62379,7822.7
62380,7729.8
62381,7646.1
62382,7559.6
62383,7473.4
62384,7398.1
62385,7318.8
62386,7483.3
62387,7567
62388,7698
62389,7780
62390,7874.6
62391,7793.6
62392,7884.6
62393,7802.5
62394,7887.5
62395,7805.5
62396,7725.6
62397,7811.4
62398,7898.7
62399,7813.2
62400,7895.7
62401,7807.9
62402,7888.1
62403,7807.9
62404,7729.2
62405,7649.7
62406,7732.8
62407,7623.1
62408,7538.2
62409,7457.9
62410,7538.2
62411,7452.3
62412,7378
62413,7456
62414,7549.8
62415,7657.6
62416,7546.2
62417,7466.6
62418,7548
62419,7632.2
62420,7541.2
62421,7465.4
62422,7556.6
62423,7643.1
62424,7565.8
62425,7489.5
62426,7570.7
62427,7655.2
62428,7573.7
62429,7657
62430,7566.4
62431,7649.1
62432,7731.6
62433,7630.3
62434,7549.8
62435,7649.7
62436,7739.4
62437,7646.7
62438,7560.9
62439,7480.8
62440,7579.8
62441,7501.9
62442,7418.7
62443,7503.7
62444,7588.4
62445,7505.6
62446,7587.1
62447,7510.5
62448,7411.2
62449,7492.6
62450,7410
62451,7496.3
62452,7576.8
62453,7490.7
62454,7584.7
62455,7666.1
62456,7589
62457,7513
62458,7589
62459,7513
62460,7419.9
62461,7504.9
62462,7591.4
62463,7516
62464,7416.8
62465,7500
62466,7583.5
62467,7504.3
62468,7422.4
62469,7500.6
62470,7595.7
62471,7679.9
62472,7589
62473,7496.9
62474,7415.6
62475,7500.6
62476,7578.6
62477,7500.6
62478,7423.1
62479,7339
62480,7250.8
62481,7346.6
62482,7428.7
62483,7334.6
62484,7258.5
62485,7341.5
62486,7429.3
62487,7528.3
62488,7606
62489,7683
62490,7594.5
62491,7509.9
62492,7431.8
62493,7521
62494,7607.9
62495,7704.6
62496,7624.3
62497,7540.6
62498,7458.5
62499,7384.3
62500,7304.9
62501,7227.8
62502,7137.5
62503,7046.1
62504,6974.8
62505,7058
62506,7135.6
62507,7214.3
62508,7350.4
62509,7475.9
62510,7394.9
62511,7285.8
62512,7195.7
62513,7273.7
62514,7198.3
62515,7276.9
62516,7358.5
62517,7441.1
62518,7522.8
62519,7441.7
62520,7524.7
62521,7443.6
62522,7538.8
62523,7442.4
62524,7365.5
62525,7441.7
62526,7517.9
62527,7394.9
62528,7496.3
62529,7606
62530,7687.2
62531,7609.7
62532,7528.3
62533,7448
62534,7524
62535,7602.4
62536,7687.8
62537,7774.6
62538,7695
62539,7618.2
62540,7540.6
62541,7464.1
62542,7556
62543,7480.8
62544,7384.3
62545,7473.4
62546,7389.3
62547,7487.6
62548,7387.4
62549,7294.1
62550,7215.6
62551,7143.4
62552,7225.2
62553,7306.8
62554,7231.6
62555,7127.8
62556,7212.4
62557,7135.6
62558,7064.5
62559,6981.5
62560,7054
62561,7139.5
62562,7067.8
62563,7145.3
62564,7055.3
62565,6979.5
62566,6863.8
62567,6772.8
62568,6703.4
62569,6781.6
62570,6853
62571,6923.5
62572,7002
62573,7218.8
62574,7331.4
62575,7472.8
62576,7574.3
62577,7654
62578,7743
62579,7828.6
62580,7747.2
62581,7658.8
62582,7746
62583,7824.5
62584,7737
62585,7844.6
62586,7932.6
62587,7848.1
62588,7768.6
62589,7691.4
62590,7771.6
62591,7856.9
62592,7768.6
62593,7687.2
62594,7772.2
62595,7855.2
62596,7770.4
62597,7692.6
62598,7774
62599,7687.8
62600,7608.5
62601,7702.8
62602,7782.3
62603,7703.4
62604,7785.3
62605,7705.8
62606,7629.1
62607,7552.9
62608,7632.8
62609,7543.1
62610,7458.5
62611,7378.6
62612,7305.5
62613,7397.4
62614,7485.8
62615,7618.2
62616,7523.4
62617,7446.7
62618,7529.6
62619,7417.4
62620,7493.2
62621,7406.8
62622,7488.9
62623,7564.5
62624,7644.9
62625,7556.6
62626,7479.6
62627,7556
62628,7479.6
62629,7403.1
62630,7490.7
62631,7406.2
62632,7501.9
62633,7401.2
62634,7483.9
62635,7399.9
62636,7485.8
62637,7392.4
62638,7469.1
62639,7374.3
62640,7454.2
62641,7536.3
62642,7449.2
62643,7354.1
62644,7429.3
62645,7335.9
62646,7257.2
62647,7352.9
62648,7437.4
62649,7530.2
62650,7451.1
62651,7362.9
62652,7443.6
62653,7548
62654,7462.9
62655,7541.2
62656,7465.4
62657,7363.6
62658,7446.1
62659,7524.7
62660,7448.6
62661,7372.4
62662,7294.1
62663,7209.2
62664,7128.5
62665,7052.1
62666,7140.1
62667,7219.4
62668,7389.9
62669,7470.9
62670,7386.2
62671,7296.6
62672,7186
62673,7266.7
62674,7341.5
62675,7436.1
62676,7517.9
62677,7439.9
62678,7344.7
62679,7420.6
62680,7339.6
62681,7457.3
62682,7374.9
62683,7456.7
62684,7381.8
62685,7293.5
62686,7373
62687,7294.7
62688,7375.5
62689,7455.4
62690,7371.1
62691,7457.9
62692,7363.6
62693,7288.4
62694,7366.7
62695,7460.4
62696,7378.6
62697,7303.6
62698,7384.3
62699,7467.8
62700,7552.3
62701,7477.1
62702,7394.9
62703,7273.1
62704,7197
62705,7273.7
62706,7350.4
62707,7273.1
62708,7200.8
62709,7129.1
62710,7201.5
62711,7282.7
62712,7374.3
62713,7287.7
62714,7193.1
62715,7110.9
62716,7039.6
62717,7142.7
62718,7216.2
62719,7134.9
62720,7209.2
62721,7285.2
62722,7365.5
62723,7290.9
62724,7383.7
62725,7458.5
62726,7367.3
62727,7285.2
62728,7211.1
62729,7138.8
62730,7054.7
62731,6978.1
62732,7059.9
62733,7184.1
62734,7388.1
62735,7310.6
62736,7215.6
62737,7303
62738,7396.2
62739,7496.9
62740,7621.9
62741,7712.4
62742,7797.8
62743,7711.8
62744,7797.2
62745,7719
62746,7797.8
62747,7716
62748,7794.8
62749,7705.8
62750,7788.9
62751,7711.2
62752,7790.7
62753,7881.1
62754,7790.7
62755,7874.6
62756,7969.9
62757,7890.5
62758,7973.9
62759,7892.8
62760,7972.8
62761,7886.9
62762,7970.4
62763,7883.4
62764,7968.1
62765,7876.4
62766,7957.1
62767,7865.8
62768,7954.7
62769,7845.7
62770,7765.1
62771,7858.7
62772,7765.7
62773,7670.9
62774,7512.3
62775,7397.4
62776,7287.7
62777,7209.8
62778,7072.4
62779,7002
62780,6920.2
62781,7004
62782,7104.4
62783,7216.9
62784,7310.6
62785,7411.2
62786,7505.6
62787,7588.4
62788,7675.7
62789,7796.6
62790,7713.6
62791,7630.3
62792,7711.8
62793,7801.9
62794,7702.2
62795,7615.2
62796,7695.6
62797,7774
62798,7684.8
62799,7603
62800,7690.8
62801,7768.6
62802,7858.1
62803,7778.2
62804,7691.4
62805,7600
62806,7683.6
62807,7598.1
62808,7503.1
62809,7584.7
62810,7503.1
62811,7579.8
62812,7671.5
62813,7575.5
62814,7660
62815,7744.2
62816,7655.8
62817,7575.5
62818,7663
62819,7576.8
62820,7492
62821,7576.2
62822,7666.7
62823,7581
62824,7488.3
62825,7582.9
62826,7496.3
62827,7578
62828,7656.4
62829,7570.7
62830,7478.4
62831,7559.6
62832,7482.7
62833,7573.1
62834,7494.4
62835,7571.3
62836,7494.4
62837,7410.6
62838,7495.7
62839,7414.9
62840,7319.4
62841,7237.4
62842,7146
62843,7225.2
62844,7322.6
62845,7473.4
62846,7366.1
62847,7250.8
62848,7332.1
62849,7429.3
62850,7506.8
62851,7585.9
62852,7495.7
62853,7412.5
62854,7490.7
62855,7573.7
62856,7482.7
62857,7573.1
62858,7651.6
62859,7575.5
62860,7665.5
62861,7584.1
62862,7484.6
62863,7571.3
62864,7480.8
62865,7563.3
62866,7482.7
62867,7403.1
62868,7492
62869,7415.6
62870,7492
62871,7411.8
62872,7502.5
62873,7418.7
62874,7495.1
62875,7575.5
62876,7496.3
62877,7418.7
62878,7334
62879,7417.4
62880,7343.4
62881,7419.9
62882,7343.4
62883,7245
62884,7157.6
62885,7084.2
62886,7000
62887,7146
62888,7406.8
62889,7538.2
62890,7679.3
62891,7787.1
62892,7910.4
62893,8027.7
62894,8125.7
62895,8213
62896,8097.8
62897,8011.6
62898,8103.5
62899,8192.1
62900,8100.6
62901,8199.5
62902,8113.8
62903,8196.7
62904,8100.6
62905,8018.5
62906,7935.5
62907,8035.2
62908,8129.2
62909,7998.3
62910,7899.2
62911,7988.4
62912,8069.7
62913,8159.3
62914,8068.6
62915,8156.5
62916,8072
62917,8176.3
62918,8079.5
62919,8168.9
62920,8263
62921,8175.2
62922,8079.5
62923,8168.9
62924,8085.2
62925,8173.5
62926,8092.1
62927,8180.3
62928,8091.5
62929,8174
62930,8091.5
62931,8173.5
62932,8091.5
62933,8002.9
62934,7893.4
62935,7977.4
62936,7895.1
62937,7980.9
62938,8080
62939,7972.8
62940,7886.9
62941,7808.5
62942,7727.4
62943,7640.1
62944,7717.8
62945,7799.6
62946,7698.6
62947,7822.1
62948,7965.8
62949,7826.8
62950,7714.8
62951,7810.8
62952,7725.6
62953,7622.5
62954,7542.5
62955,7643.1
62956,7563.9
62957,7657.6
62958,7769.2
62959,7857.5
62960,7779.4
62961,7862.8
62962,7757.9
62963,7676.9
62964,7588.4
62965,7672.7
62966,7751.9
62967,7674.5
62968,7765.7
62969,7688.4
62970,7788.9
62971,7703.4
62972,7602.4
62973,7524
62974,7612.7
62975,7701.6
62976,7620.6
62977,7722.6
62978,7801.9
62979,7708.2
62980,7799.6
62981,7704.6
62982,7787.7
62983,7875.8
62984,7772.8
62985,7688.4
62986,7770.4
62987,7856.9
62988,7772.2
62989,7877.5
62990,7767.5
62991,7856.9
62992,7776.4
62993,7690.8
62994,7612.7
62995,7692.6
62996,7790.1
62997,7706.4
62998,7798.4
62999,7709.4
63000,7798.4
63001,7703.4
63002,7616.4
63003,7705.8
63004,7627.3
63005,7549.2
63006,7626.1
63007,7719
63008,7603.6
63009,7527.7
63010,7616.4
63011,7698.6
63012,7618.8
63013,7522.2
63014,7445.5
63015,7521
63016,7607.9
63017,7525.3
63018,7442.4
63019,7524
63020,7609.7
63021,7511.1
63022,7587.8
63023,7682.4
63024,7590.8
63025,7669.1
63026,7587.1
63027,7507.4
63028,7613.9
63029,7707.6
63030,7808.5
63031,7729.2
63032,7627.3
63033,7482.1
63034,7400.6
63035,7510.5
63036,7595.7
63037,7676.9
63038,7591.4
63039,7673.9
63040,7595.1
63041,7677.5
63042,7763.3
63043,7851.6
63044,7767.5
63045,7662.4
